datetime,AAPL,cash,commission,total,returns,equity_curve
2004-01-16,2272.0,96175.09999999996,16.900000000000002,98447.09999999996,-0.00013203317892218625,0.9844710000000031
2004-01-20,2273.0,96175.09999999996,16.900000000000002,98448.09999999996,1.015773953727539e-05,0.984481000000003
2004-01-21,2261.0,96175.09999999996,16.900000000000002,98436.09999999996,-0.00012189163630382804,0.984361000000003
2004-01-22,2218.0,96175.09999999996,16.900000000000002,98393.09999999996,-0.0004368316095416658,0.983931000000003
2004-01-23,2256.0,96175.09999999996,16.900000000000002,98431.09999999996,0.00038620594330285307,0.9843110000000029
2004-01-26,2301.0,96175.09999999996,16.900000000000002,98476.09999999996,0.00045717258061728216,0.9847610000000029
2004-01-27,2307.0,96175.09999999996,16.900000000000002,98482.09999999996,6.0928489247658035e-05,0.9848210000000029
2004-01-28,2252.0,96175.09999999996,16.900000000000002,98427.09999999996,-0.0005584771242692632,0.984271000000003
2004-01-29,2268.0,96175.09999999996,16.900000000000002,98443.09999999996,0.00016255685680066634,0.984431000000003
2004-01-30,2256.0,96175.09999999996,16.900000000000002,98431.09999999996,-0.00012189782727278775,0.984311000000003
2004-02-01,2128.0,96175.09999999996,16.900000000000002,98303.09999999996,-0.001300402007089252,0.983031000000003
2004-02-02,2232.0,96175.09999999996,16.900000000000002,98407.09999999996,0.00105795239417672,0.9840710000000029
2004-02-03,2381.0,96175.09999999996,16.900000000000002,98556.09999999996,0.0015141183918641055,0.985561000000003
2004-02-04,2750.0,96175.09999999996,16.900000000000002,98925.09999999996,0.0037440604894065643,0.9892510000000031
2004-02-06,2892.0,96175.09999999996,16.900000000000002,99067.09999999996,0.0014354294309533167,0.9906710000000031
2004-02-07,3108.0,96175.09999999996,16.900000000000002,99283.09999999996,0.00218034039555004,0.992831000000003
2004-02-08,3158.0,96175.09999999996,16.900000000000002,99333.09999999996,0.0005036103828346405,0.9933310000000031
2004-02-09,3565.9999999999995,96175.09999999996,16.900000000000002,99741.09999999996,0.004107392198572368,0.9974110000000032
2004-02-11,5350.0,96175.09999999996,16.900000000000002,101525.09999999996,0.01788630765050714,1.0152510000000032
2004-02-12,6520.999999999999,96175.09999999996,16.900000000000002,102696.09999999996,0.011534093539430135,1.0269610000000033
2004-02-13,2300.0,96175.09999999996,16.900000000000002,98475.09999999996,-0.04110185294280899,0.9847510000000032
2004-02-17,2316.0,96175.09999999996,16.900000000000002,98491.09999999996,0.00016247762124632636,0.9849110000000031
2004-02-18,2326.0,96175.09999999996,16.900000000000002,98501.09999999996,0.00010153201659846012,0.9850110000000031
2004-02-19,2247.0,96175.09999999996,16.900000000000002,98422.09999999996,-0.0008020215002675357,0.984221000000003
2004-02-20,2240.0,96175.09999999996,16.900000000000002,98415.09999999996,-7.112223779004445e-05,0.9841510000000031
2004-02-23,2219.0,96175.09999999996,16.900000000000002,98394.09999999996,-0.00021338188956776527,0.9839410000000031
2004-02-24,2236.0,96175.09999999996,16.900000000000002,98411.09999999996,0.00017277458709408222,0.984111000000003
2004-02-25,2281.0,96175.09999999996,16.900000000000002,98456.09999999996,0.0004572654913927998,0.984561000000003
2004-02-26,2304.0,96175.09999999996,16.900000000000002,98479.09999999996,0.00023360665311744633,0.984791000000003
2004-02-27,2392.0,96175.09999999996,16.900000000000002,98567.09999999996,0.0008935906197355958,0.985671000000003
2004-03-02,2226.0,96175.09999999996,16.900000000000002,98401.09999999996,-0.001684131926372956,0.984011000000003
2004-03-03,2392.0,96175.09999999996,16.900000000000002,98567.09999999996,0.0016869730114805748,0.985671000000003
2004-03-05,2607.0,96175.09999999996,16.900000000000002,98782.09999999996,0.0021812552058444457,0.9878210000000028
2004-03-06,2840.0,96175.09999999996,16.900000000000002,99015.09999999996,0.0023587269353455564,0.9901510000000028
2004-03-08,3129.0,96175.09999999996,16.900000000000002,99304.09999999996,0.002918746736608968,0.9930410000000028
2004-03-09,3522.9999999999995,96175.09999999996,16.900000000000002,99698.09999999996,0.003967610602180649,0.9969810000000029
2004-03-11,5531.0,96175.09999999996,16.900000000000002,101706.09999999996,0.02014080509056848,1.017061000000003
2004-03-12,6268.0,96175.09999999996,16.900000000000002,102443.09999999996,0.007246369686773946,1.0244310000000032
2004-03-15,2645.0,96175.09999999996,16.900000000000002,98820.09999999996,-0.03536597389184826,0.9882010000000031
2004-03-16,2582.0,96175.09999999996,16.900000000000002,98757.09999999996,-0.0006375221235356276,0.9875710000000031
2004-03-17,2619.0,96175.09999999996,16.900000000000002,98794.09999999996,0.0003746566069680046,0.9879410000000031
2004-03-18,2567.0,96175.09999999996,16.900000000000002,98742.09999999996,-0.0005263472211397557,0.987421000000003
2004-03-19,2586.0,96175.09999999996,16.900000000000002,98761.09999999996,0.00019242045692768883,0.987611000000003
2004-03-22,2586.0,96175.09999999996,16.900000000000002,98761.09999999996,0.0,0.987611000000003
2004-03-23,2529.0,96175.09999999996,16.900000000000002,98704.09999999996,-0.0005771503152557367,0.9870410000000029
2004-03-24,2550.0,96175.09999999996,16.900000000000002,98725.09999999996,0.00021275711951185272,0.9872510000000031
2004-03-25,2687.0,96175.09999999996,16.900000000000002,98862.09999999996,0.0013876916812440854,0.988621000000003
2004-03-26,2704.0,96175.09999999996,16.900000000000002,98879.09999999996,0.00017195669523517587,0.9887910000000031
2004-03-29,2791.0,96175.09999999996,16.900000000000002,98966.09999999996,0.0008798623773882408,0.9896610000000032
2004-03-30,2792.0,96175.09999999996,16.900000000000002,98967.09999999996,1.0104470116623077e-05,0.9896710000000033
2004-03-31,2704.0,96175.09999999996,16.900000000000002,98879.09999999996,-0.0008891843855179937,0.9887910000000033
2004-04-02,2179.0,96175.09999999996,16.900000000000002,98354.09999999996,-0.005309514346307775,0.9835410000000033
2004-04-03,2516.0,96175.09999999996,16.900000000000002,98691.09999999996,0.003426395035895702,0.9869110000000032
2004-04-05,2614.0,96175.09999999996,16.900000000000002,98789.09999999996,0.000992997342212254,0.9878910000000033
2004-04-06,2878.0,96175.09999999996,16.900000000000002,99053.09999999996,0.0026723596024258445,0.9905310000000034
2004-04-08,3179.0,96175.09999999996,16.900000000000002,99354.09999999996,0.003038774152449575,0.9935410000000034
2004-04-10,3879.0,96175.09999999996,16.900000000000002,100054.09999999996,0.007045506929256096,1.0005410000000035
2004-04-11,5445.0,96175.09999999996,16.900000000000002,101620.09999999996,0.01565153252090612,1.0162010000000035
2004-04-13,2693.0,96175.09999999996,16.900000000000002,98868.09999999996,-0.0270812565624321,0.9886810000000034
2004-04-14,2664.0,96175.09999999996,16.900000000000002,98839.09999999996,-0.0002933200900998578,0.9883910000000034
2004-04-15,2930.0,96175.09999999996,16.900000000000002,99105.09999999996,0.002691242635758595,0.9910510000000035
2004-04-16,2918.0,96175.09999999996,16.900000000000002,99093.09999999996,-0.00012108357692997007,0.9909310000000034
2004-04-19,2835.0,96175.09999999996,16.900000000000002,99010.09999999996,-0.0008375961595711301,0.9901010000000035
2004-04-20,2773.0,96175.09999999996,16.900000000000002,98948.09999999996,-0.0006261987413405112,0.9894810000000035
2004-04-21,2773.0,96175.09999999996,16.900000000000002,98948.09999999996,0.0,0.9894810000000035
2004-04-22,2778.0,96175.09999999996,16.900000000000002,98953.09999999996,5.053154128265014e-05,0.9895310000000034
2004-04-23,2770.0,96175.09999999996,16.900000000000002,98945.09999999996,-8.084638076022443e-05,0.9894510000000033
2004-04-26,2713.0,96175.09999999996,16.900000000000002,98888.09999999996,-0.000576077036659739,0.9888810000000032
2004-04-27,2694.0,96175.09999999996,16.900000000000002,98869.09999999996,-0.0001921363642338747,0.9886910000000033
2004-04-28,2645.0,96175.09999999996,16.900000000000002,98820.09999999996,-0.0004956047946224063,0.9882010000000033
2004-04-29,2677.0,96175.09999999996,16.900000000000002,98852.09999999996,0.00032382076116088676,0.9885210000000033
2004-04-30,2578.0,96175.09999999996,16.900000000000002,98753.09999999996,-0.0010014961745881124,0.9875310000000033
2004-05-01,2217.0,96175.09999999996,16.900000000000002,98392.09999999996,-0.003655581445038192,0.9839210000000033
2004-05-02,2242.0,96175.09999999996,16.900000000000002,98417.09999999996,0.00025408543978633347,0.9841710000000032
2004-05-03,2674.0,96175.09999999996,16.900000000000002,98849.09999999996,0.004389481096272796,0.9884910000000031
2004-05-04,2832.0,96175.09999999996,16.900000000000002,99007.09999999996,0.001598395938860353,0.9900710000000031
2004-05-05,2665.0,96175.09999999996,16.900000000000002,98840.09999999996,-0.0016867477180929624,0.9884010000000031
2004-05-08,3139.0,96175.09999999996,16.900000000000002,99314.09999999996,0.004795624447972102,0.9931410000000032
2004-05-10,3936.9999999999995,96175.09999999996,16.900000000000002,100112.09999999996,0.00803511283896241,1.0011210000000033
2004-05-11,5472.0,96175.09999999996,16.900000000000002,101647.09999999996,0.015332811917840194,1.0164710000000035
2004-05-13,2719.0,96175.09999999996,16.900000000000002,98894.09999999996,-0.027083901065549365,0.9889410000000033
2004-05-14,2706.0,96175.09999999996,16.900000000000002,98881.09999999996,-0.00013145374698797507,0.9888110000000032
2004-05-17,2664.0,96175.09999999996,16.900000000000002,98839.09999999996,-0.0004247525563529919,0.9883910000000032
2004-05-18,2706.0,96175.09999999996,16.900000000000002,98881.09999999996,0.0004249330477512636,0.9888110000000032
2004-05-19,2647.0,96175.09999999996,16.900000000000002,98822.09999999996,-0.0005966762101149437,0.9882210000000032
2004-05-20,2671.0,96175.09999999996,16.900000000000002,98846.09999999996,0.00024286065566303527,0.9884610000000033
2004-05-21,2711.0,96175.09999999996,16.900000000000002,98886.09999999996,0.0004046694811428164,0.9888610000000032
2004-05-24,2734.0,96175.09999999996,16.900000000000002,98909.09999999996,0.0002325908292470924,0.9890910000000033
2004-05-25,2841.0,96175.09999999996,16.900000000000002,99016.09999999996,0.0010818013711579866,0.9901610000000033
2004-05-26,2851.0,96175.09999999996,16.900000000000002,99026.09999999996,0.00010099367678595428,0.9902610000000034
2004-05-27,2817.0,96175.09999999996,16.900000000000002,98992.09999999996,-0.0003433438255167065,0.9899210000000034
2004-05-28,2806.0,96175.09999999996,16.900000000000002,98981.09999999996,-0.00011111997826085407,0.9898110000000034
2004-06-01,2209.0,96175.09999999996,16.900000000000002,98384.09999999996,-0.006031454489796584,0.9838410000000034
2004-06-02,2271.0,96175.09999999996,16.900000000000002,98446.09999999996,0.0006301831291843918,0.9844610000000034
2004-06-04,2783.0,96175.09999999996,16.900000000000002,98958.09999999996,0.00520081547161344,0.9895810000000034
2004-06-05,2658.0,96175.09999999996,16.900000000000002,98833.09999999996,-0.00126316087313727,0.9883310000000033
2004-06-07,3095.0,96175.09999999996,16.900000000000002,99270.09999999996,0.004421595599045203,0.9927010000000033
2004-06-08,2978.0,96175.09999999996,16.900000000000002,99153.09999999996,-0.0011786026205272693,0.9915310000000033
2004-06-10,4064.0,96175.09999999996,16.900000000000002,100239.09999999996,0.01095275891525338,1.0023910000000034
2004-06-12,6578.0,96175.09999999996,16.900000000000002,102753.09999999996,0.02508003363956779,1.0275310000000035
2004-06-14,3012.0,96175.09999999996,16.900000000000002,99187.09999999996,-0.03470454905983378,0.9918710000000034
2004-06-15,3069.0,96175.09999999996,16.900000000000002,99244.09999999996,0.0005746715046612838,0.9924410000000032
2004-06-16,3274.0,96175.09999999996,16.900000000000002,99449.09999999996,0.0020656139760448777,0.9944910000000032
2004-06-17,3281.0,96175.09999999996,16.900000000000002,99456.09999999996,7.038776620404974e-05,0.9945610000000032
2004-06-18,3290.9999999999995,96175.09999999996,16.900000000000002,99466.09999999996,0.00010054687445015809,0.9946610000000032
2004-06-21,3233.0,96175.09999999996,16.900000000000002,99408.09999999996,-0.0005831132415968776,0.9940810000000032
2004-06-22,3300.0,96175.09999999996,16.900000000000002,99475.09999999996,0.0006739893429208443,0.9947510000000033
2004-06-23,3370.0000000000005,96175.09999999996,16.900000000000002,99545.09999999996,0.000703693688169249,0.9954510000000033
2004-06-24,3318.0,96175.09999999996,16.900000000000002,99493.09999999996,-0.0005223762897420547,0.9949310000000033
2004-06-25,3370.0000000000005,96175.09999999996,16.900000000000002,99545.09999999996,0.000522649309349088,0.9954510000000033
2004-06-28,3249.0,96175.09999999996,16.900000000000002,99424.09999999996,-0.001215529443438168,0.9942410000000034
2004-06-29,3250.0,96175.09999999996,16.900000000000002,99425.09999999996,1.005792358199642e-05,0.9942510000000034
2004-06-30,3254.0,96175.09999999996,16.900000000000002,99429.09999999996,4.023128968433376e-05,0.9942910000000034
2004-07-01,2259.0,96175.09999999996,16.900000000000002,98434.09999999996,-0.010007130709218881,0.9843410000000034
2004-07-04,2731.0,96175.09999999996,16.900000000000002,98906.09999999996,0.004795086255677594,0.9890610000000033
2004-07-05,2667.0,96175.09999999996,16.900000000000002,98842.09999999996,-0.0006470783905138111,0.9884210000000033
2004-07-06,2981.0,96175.09999999996,16.900000000000002,99156.09999999996,0.003176783981724496,0.9915610000000035
2004-07-07,3039.0,96175.09999999996,16.900000000000002,99214.09999999996,0.0005849362772436528,0.9921410000000035
2004-07-09,3576.0,96175.09999999996,16.900000000000002,99751.09999999996,0.005412537129299233,0.9975110000000036
2004-07-10,3961.9999999999995,96175.09999999996,16.900000000000002,100137.09999999996,0.003869631512835481,1.0013710000000036
2004-07-12,6289.0,96175.09999999996,16.900000000000002,102464.09999999996,0.02323814050936157,1.0246410000000035
2004-07-13,2922.0,96175.09999999996,16.900000000000002,99097.09999999996,-0.032860289603870996,0.9909710000000034
2004-07-14,2958.0,96175.09999999996,16.900000000000002,99133.09999999996,0.0003632800556221394,0.9913310000000033
2004-07-15,3293.0,96175.09999999996,16.900000000000002,99468.09999999996,0.0033792951093025714,0.9946810000000034
2004-07-16,3220.0000000000005,96175.09999999996,16.900000000000002,99395.09999999996,-0.0007339036334261806,0.9939510000000034
2004-07-19,3197.0,96175.09999999996,16.900000000000002,99372.09999999996,-0.0002313997370091414,0.9937210000000034
2004-07-20,3220.0000000000005,96175.09999999996,16.900000000000002,99395.09999999996,0.00023145329524076885,0.9939510000000034
2004-07-21,3162.0,96175.09999999996,16.900000000000002,99337.09999999996,-0.0005835297715883758,0.9933710000000033
2004-07-22,3168.0,96175.09999999996,16.900000000000002,99343.09999999996,6.040039421328913e-05,0.9934310000000034
2004-07-23,3070.0,96175.09999999996,16.900000000000002,99245.09999999996,-0.0009864801883573415,0.9924510000000034
2004-07-26,3126.0,96175.09999999996,16.900000000000002,99301.09999999996,0.0005642595956878438,0.9930110000000034
2004-07-27,3243.0,96175.09999999996,16.900000000000002,99418.09999999996,0.0011782346821938017,0.9941810000000034
2004-07-28,3227.0000000000005,96175.09999999996,16.900000000000002,99402.09999999996,-0.00016093648943205086,0.9940210000000034
2004-07-29,3264.0,96175.09999999996,16.900000000000002,99439.09999999996,0.0003722255364826399,0.9943910000000034
2004-07-30,3234.0000000000005,96175.09999999996,16.900000000000002,99409.09999999996,-0.000301692191502112,0.9940910000000034
2004-08-01,2336.0,96175.09999999996,16.900000000000002,98511.09999999996,-0.0090333782319727,0.9851110000000034
2004-08-03,2600.0,96175.09999999996,16.900000000000002,98775.09999999996,0.00267990104668403,0.9877510000000034
2004-08-04,2753.0,96175.09999999996,16.900000000000002,98928.09999999996,0.0015489733748688117,0.9892810000000034
2004-08-06,3035.0,96175.09999999996,16.900000000000002,99210.09999999996,0.002850555100118113,0.9921010000000033
2004-08-07,3014.0,96175.09999999996,16.900000000000002,99189.09999999996,-0.00021167199710514506,0.9918910000000033
2004-08-09,3635.0,96175.09999999996,16.900000000000002,99810.09999999996,0.006260768572353248,0.9981010000000033
2004-08-10,3906.0,96175.09999999996,16.900000000000002,100081.09999999996,0.0027151560813984954,1.0008110000000032
2004-08-11,5438.0,96175.09999999996,16.900000000000002,101613.09999999996,0.015307585548120395,1.0161310000000032
2004-08-12,6328.0,96175.09999999996,16.900000000000002,102503.09999999996,0.008758713197412504,1.0250310000000031
2004-08-13,3084.0,96175.09999999996,16.900000000000002,99259.09999999996,-0.031647823334123526,0.9925910000000031
2004-08-16,3078.0,96175.09999999996,16.900000000000002,99253.09999999996,-6.04478581812673e-05,0.9925310000000032
2004-08-17,3087.0,96175.09999999996,16.900000000000002,99262.09999999996,9.06772685185242e-05,0.9926210000000031
2004-08-18,3174.0,96175.09999999996,16.900000000000002,99349.09999999996,0.0008764674533381367,0.993491000000003
2004-08-19,3071.0,96175.09999999996,16.900000000000002,99246.09999999996,-0.0010367481939946854,0.992461000000003
2004-08-20,3080.0,96175.09999999996,16.900000000000002,99255.09999999996,9.068366414388684e-05,0.992551000000003
2004-08-23,3108.0,96175.09999999996,16.900000000000002,99283.09999999996,0.0002821013731284516,0.992831000000003
2004-08-24,3195.0,96175.09999999996,16.900000000000002,99370.09999999996,0.0008762820661321058,0.993701000000003
2004-08-25,3304.9999999999995,96175.09999999996,16.900000000000002,99480.09999999996,0.0011069728218044972,0.994801000000003
2004-08-26,3465.9999999999995,96175.09999999996,16.900000000000002,99641.09999999996,0.0016184141350883419,0.996411000000003
2004-08-27,3435.0,96175.09999999996,16.900000000000002,99610.09999999996,-0.00031111659746829723,0.996101000000003
2004-08-30,3411.9999999999995,96175.09999999996,16.900000000000002,99587.09999999996,-0.00023090028019245867,0.9958710000000031
2004-08-31,3449.0,96175.09999999996,16.900000000000002,99624.09999999996,0.0003715340641508025,0.9962410000000029
2004-09-01,2300.0,96175.09999999996,16.900000000000002,98475.09999999996,-0.01153335387722454,0.9847510000000028
2004-09-02,2267.0,96175.09999999996,16.900000000000002,98442.09999999996,-0.0003351100938207008,0.9844210000000028
2004-09-03,2710.0,96175.09999999996,16.900000000000002,98885.09999999996,0.004500107169595147,0.9888510000000028
2004-09-06,3020.0,96175.09999999996,16.900000000000002,99195.09999999996,0.0031349515751109003,0.9919510000000028
2004-09-07,3003.0,96175.09999999996,16.900000000000002,99178.09999999996,-0.00017137943305667314,0.9917810000000028
2004-09-08,3030.0,96175.09999999996,16.900000000000002,99205.09999999996,0.0002722375201782423,0.9920510000000027
2004-09-09,3570.0000000000005,96175.09999999996,16.900000000000002,99745.09999999996,0.005443268541637458,0.9974510000000026
2004-09-11,5405.0,96175.09999999996,16.900000000000002,101580.09999999996,0.018396893681995374,1.0158010000000026
2004-09-12,6399.0,96175.09999999996,16.900000000000002,102574.09999999996,0.009785381191788511,1.0257410000000027
2004-09-13,3559.0000000000005,96175.09999999996,16.900000000000002,99734.09999999996,-0.02768730118031748,0.9973410000000026
2004-09-14,3549.0,96175.09999999996,16.900000000000002,99724.09999999996,-0.00010026660891304662,0.9972410000000026
2004-09-15,3520.0000000000005,96175.09999999996,16.900000000000002,99695.09999999996,-0.00029080232361089475,0.9969510000000026
2004-09-16,3635.0,96175.09999999996,16.900000000000002,99810.09999999996,0.0011535170735572642,0.9981010000000026
2004-09-17,3714.0,96175.09999999996,16.900000000000002,99889.09999999996,0.0007915030643190768,0.9988910000000025
2004-09-20,3771.0,96175.09999999996,16.900000000000002,99946.09999999996,0.0005706328318104692,0.9994610000000025
2004-09-21,3801.0,96175.09999999996,16.900000000000002,99976.09999999996,0.00030016178720337905,0.9997610000000026
2004-09-22,3692.0,96175.09999999996,16.900000000000002,99867.09999999996,-0.001090260572276791,0.9986710000000025
2004-09-23,3727.0000000000005,96175.09999999996,16.900000000000002,99902.09999999996,0.0003504657690069912,0.9990210000000025
2004-09-24,3729.0,96175.09999999996,16.900000000000002,99904.09999999996,2.001959918751517e-05,0.9990410000000024
2004-09-27,3753.0,96175.09999999996,16.900000000000002,99928.09999999996,0.00024023038093523574,0.9992810000000023
2004-09-28,3804.0,96175.09999999996,16.900000000000002,99979.09999999996,0.0005103669538397693,0.9997910000000023
2004-09-29,3868.0,96175.09999999996,16.900000000000002,100043.09999999996,0.0006401337879617941,1.0004310000000025
2004-09-30,3875.0,96175.09999999996,16.900000000000002,100050.09999999996,6.99698429975637e-05,1.0005010000000023
2004-10-02,2298.0,96175.09999999996,16.900000000000002,98473.09999999996,-0.015762103186303666,0.9847310000000022
2004-10-03,2768.0,96175.09999999996,16.900000000000002,98943.09999999996,0.004772877059826541,0.9894310000000023
2004-10-05,2628.0,96175.09999999996,16.900000000000002,98803.09999999996,-0.001414954655756695,0.9880310000000023
2004-10-06,3074.0,96175.09999999996,16.900000000000002,99249.09999999996,0.004514028405991244,0.9924910000000022
2004-10-08,3152.0,96175.09999999996,16.900000000000002,99327.09999999996,0.0007859013331104059,0.9932710000000023
2004-10-09,3586.9999999999995,96175.09999999996,16.900000000000002,99762.09999999996,0.004379469449928619,0.9976210000000024
2004-10-11,5475.0,96175.09999999996,16.900000000000002,101650.09999999996,0.018925022628834,1.0165010000000025
2004-10-12,6515.000000000001,96175.09999999996,16.900000000000002,102690.09999999996,0.01023117537513496,1.0269010000000027
2004-10-13,3975.0,96175.09999999996,16.900000000000002,100150.09999999996,-0.024734614144888423,1.0015010000000026
2004-10-14,4498.0,96175.09999999996,16.900000000000002,100673.09999999996,0.00522216153553523,1.0067310000000027
2004-10-15,4550.0,96175.09999999996,16.900000000000002,100725.09999999996,0.0005165232817903043,1.0072510000000028
2004-10-18,4775.0,96175.09999999996,16.900000000000002,100950.09999999996,0.0022338026966466362,1.0095010000000029
2004-10-19,4742.0,96175.09999999996,16.900000000000002,100917.09999999996,-0.00032689417841091917,1.009171000000003
2004-10-20,4747.0,96175.09999999996,16.900000000000002,100922.09999999996,4.9545617145208e-05,1.009221000000003
2004-10-21,4794.0,96175.09999999996,16.900000000000002,100969.09999999996,0.0004657057274868315,1.009691000000003
2004-10-22,4741.0,96175.09999999996,16.900000000000002,100916.09999999996,-0.0005249130674631619,1.009161000000003
2004-10-25,4755.0,96175.09999999996,16.900000000000002,100930.09999999996,0.00013872910269019378,1.0093010000000031
2004-10-26,4797.0,96175.09999999996,16.900000000000002,100972.09999999996,0.00041612957878767176,1.0097210000000032
2004-10-27,5030.0,96175.09999999996,16.900000000000002,101205.09999999996,0.0023075681302062723,1.0120510000000031
2004-10-28,5219.0,96175.09999999996,16.900000000000002,101394.09999999996,0.0018674948199250974,1.013941000000003
2004-10-29,5240.0,96175.09999999996,16.900000000000002,101415.09999999996,0.00020711264264883233,1.0141510000000031
2004-11-02,2380.0,96175.09999999996,16.900000000000002,98555.09999999996,-0.028200928658552837,0.9855510000000031
2004-11-03,2715.0,96175.09999999996,16.900000000000002,98890.09999999996,0.003399113795227171,0.988901000000003
2004-11-05,2714.0,96175.09999999996,16.900000000000002,98889.09999999996,-1.0112235704129446e-05,0.988891000000003
2004-11-08,3101.0,96175.09999999996,16.900000000000002,99276.09999999996,0.003913474791458205,0.9927610000000029
2004-11-10,3859.0000000000005,96175.09999999996,16.900000000000002,100034.09999999996,0.0076352717320684604,1.000341000000003
2004-11-11,5530.0,96175.09999999996,16.900000000000002,101705.09999999996,0.016704303832393075,1.017051000000003
2004-11-15,5524.0,96175.09999999996,16.900000000000002,101699.09999999996,-5.8994091741704224e-05,1.016991000000003
2004-11-16,5494.0,96175.09999999996,16.900000000000002,101669.09999999996,-0.00029498786124948495,1.0166910000000031
2004-11-17,5490.0,96175.09999999996,16.900000000000002,101665.09999999996,-3.934332063526558e-05,1.016651000000003
2004-11-18,5539.0,96175.09999999996,16.900000000000002,101714.09999999996,0.0004819746402648928,1.017141000000003
2004-11-19,5517.0,96175.09999999996,16.900000000000002,101692.09999999996,-0.00021629252974764146,1.0169210000000029
2004-11-22,6135.0,96175.09999999996,16.900000000000002,102310.09999999996,0.006077168236273911,1.0231010000000027
2004-11-23,6127.0,96175.09999999996,16.900000000000002,102302.09999999996,-7.819364852545974e-05,1.0230210000000026
2004-11-24,6405.0,96175.09999999996,16.900000000000002,102580.09999999996,0.002717441772944973,1.0258010000000026
2004-11-26,6455.0,96175.09999999996,16.900000000000002,102630.09999999996,0.00048742397404555327,1.0263010000000026
2004-11-29,6844.0,96175.09999999996,16.900000000000002,103019.09999999996,0.0037903110296102493,1.0301910000000025
2004-11-30,6705.0,96175.09999999996,16.900000000000002,102880.09999999996,-0.0013492643597158294,1.0288010000000025
2004-12-01,2373.0,96175.09999999996,16.900000000000002,98548.09999999996,-0.04210726855825375,0.9854810000000024
2004-12-02,2373.0,96175.09999999996,16.900000000000002,98548.09999999996,0.0,0.9854810000000024
2004-12-03,2756.0,96175.09999999996,16.900000000000002,98931.09999999996,0.003886427034108131,0.9893110000000023
2004-12-04,2804.0,96175.09999999996,16.900000000000002,98979.09999999996,0.0004851861548087477,0.9897910000000023
2004-12-05,2730.0,96175.09999999996,16.900000000000002,98905.09999999996,-0.0007476325810196194,0.9890510000000023
2004-12-07,2914.0,96175.09999999996,16.900000000000002,99089.09999999996,0.0018603691821756918,0.9908910000000024
2004-12-08,3037.0,96175.09999999996,16.900000000000002,99212.09999999996,0.001241307066064845,0.9921210000000025
2004-12-10,3829.0,96175.09999999996,16.900000000000002,100004.09999999996,0.007982897247412302,1.0000410000000024
2004-12-11,5550.0,96175.09999999996,16.900000000000002,101725.09999999996,0.017209294418928822,1.0172510000000023
2004-12-13,6491.0,96175.09999999996,16.900000000000002,102666.09999999996,0.009250420987543917,1.0266610000000025
2004-12-14,6529.000000000001,96175.09999999996,16.900000000000002,102704.09999999996,0.0003701319130657854,1.0270410000000025
2004-12-15,6526.000000000001,96175.09999999996,16.900000000000002,102701.09999999996,-2.9210128904333388e-05,1.0270110000000026
2004-12-16,6659.999999999999,96175.09999999996,16.900000000000002,102835.09999999996,0.001304757203184792,1.0283510000000027
2004-12-17,6498.999999999999,96175.09999999996,16.900000000000002,102674.09999999996,-0.0015656132974052328,1.0267410000000028
2004-12-20,6272.0,96175.09999999996,16.900000000000002,102447.09999999996,-0.0022108788876649133,1.0244710000000028
2004-12-21,6369.0,96175.09999999996,16.900000000000002,102544.09999999996,0.0009468301201303042,1.0254410000000027
2004-12-22,6375.0,96175.09999999996,16.900000000000002,102550.09999999996,5.8511411187955886e-05,1.0255010000000027
2004-12-23,6401.000000000001,96175.09999999996,16.900000000000002,102576.09999999996,0.00025353461381305564,1.0257610000000026
2004-12-27,6316.0,96175.09999999996,16.900000000000002,102491.09999999996,-0.0008286530683073723,1.0249110000000026
2004-12-28,6418.000000000001,96175.09999999996,16.900000000000002,102593.09999999996,0.000995208364433564,1.0259310000000026
2004-12-29,6444.0,96175.09999999996,16.900000000000002,102619.09999999996,0.00025342834946995296,1.0261910000000027
2004-12-30,6480.0,96175.09999999996,16.900000000000002,102655.09999999996,0.00035081188589658474,1.0265510000000029
2004-12-31,6440.000000000001,96175.09999999996,16.900000000000002,102615.09999999996,-0.0003896542889734178,1.026151000000003
2005-01-02,7753.0,96175.09999999996,16.900000000000002,103928.09999999996,0.012795387813294479,1.039281000000003
2005-01-03,4450.0,96175.09999999996,16.900000000000002,100625.09999999996,-0.031781587462870964,1.006251000000003
2005-01-04,4089.0,96175.09999999996,16.900000000000002,100264.09999999996,-0.003587574074460531,1.002641000000003
2005-01-06,4029.9999999999995,96175.09999999996,16.900000000000002,100205.09999999996,-0.0005884459143402632,1.002051000000003
2005-01-07,3650.0,96175.09999999996,16.900000000000002,99825.09999999996,-0.003792222152365521,0.9982510000000029
2005-01-08,4275.0,96175.09999999996,16.900000000000002,100450.09999999996,0.006260950402253496,1.0045010000000028
2005-01-09,4626.0,96175.09999999996,16.900000000000002,100801.09999999996,0.0034942722804656157,1.0080110000000027
2005-01-11,5750.0,96175.09999999996,16.900000000000002,101925.09999999996,0.011150671966873471,1.0192510000000028
2005-01-12,7159.999999999999,96175.09999999996,16.900000000000002,103335.09999999996,0.013833687678501239,1.0333510000000028
2005-01-13,6980.0,96175.09999999996,16.900000000000002,103155.09999999996,-0.0017419057029024465,1.0315510000000028
2005-01-14,7020.0,96175.09999999996,16.900000000000002,103195.09999999996,0.0003877656073232316,1.0319510000000027
